"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"164","200929_at","TMED10","10972","transmembrane p24 trafficking protein 10",-0.314502926412086,9.80213996762168,-0.773279227058676,0.445672031864407,0.85935960819743,-4.60467033836445
"165","200987_x_at","PSME3","10197","proteasome activator subunit 3",-0.430407960883166,7.9970176682062,-0.924374930730121,0.362988946235782,0.85935960819743,-4.5988829540568
"166","201008_s_at","TXNIP","10628","thioredoxin interacting protein",-0.160261997167121,13.0967295424508,-0.405217364828321,0.688318835638911,0.915817338408037,-4.61468532588748
"167","201028_s_at","CD99","4267","CD99 molecule (Xg blood group)",-0.40370414154116,9.81805450242518,-1.08290400240868,0.287854477414693,0.85935960819743,-4.59183832047601
"168","201044_x_at","DUSP1","1843","dual specificity phosphatase 1",-1.43230915724018,8.38425882108822,-2.37918068183248,0.0242161345567157,0.85935960819743,-4.50610124107427
"169","201058_s_at","MYL9","10398","myosin light chain 9",-0.546820367534911,8.3463485012802,-1.13321621996755,0.266490109455803,0.85935960819743,-4.58940451707218
"170","201110_s_at","THBS1","7057","thrombospondin 1",-0.486936895942307,5.39550756648335,-0.692526724365269,0.494165542706328,0.85935960819743,-4.60737446253079
"171","201123_s_at","EIF5A","1984","eukaryotic translation initiation factor 5A",0.2345537008819,9.15522077029681,0.374569335829048,0.710730891995573,0.922301557009719,-4.61524566944425
"172","201163_s_at","IGFBP7","3490","insulin like growth factor binding protein 7",0.000957705066728209,7.81922700202677,0.00224448920915494,0.99822466784827,0.999949663831517,-4.61855349697291
"173","201169_s_at","BHLHE40","8553","basic helix-loop-helix family member e40",-0.805379745323855,6.34646501889169,-1.89190134860678,0.0686206850527451,0.85935960819743,-4.54296099646658
"174","201211_s_at","DDX3X","1654","DEAD-box helicase 3 X-linked",-0.586555729231486,7.85183333082938,-1.01818191921536,0.317087885231999,0.85935960819743,-4.59483079826739
"175","201235_s_at","BTG2","7832","BTG anti-proliferation factor 2",-0.389325858442806,7.24775088286156,-0.967533708884963,0.341350521205176,0.85935960819743,-4.59706122626269
"176","201239_s_at","SPCS2","9789","signal peptidase complex subunit 2",-0.258893592457131,10.4048431581214,-0.56878856019108,0.573918615399525,0.901357630107603,-4.61097288157372
"177","201242_s_at","ATP1B1","481","ATPase Na+/K+ transporting subunit beta 1",-0.508467960630818,5.89452433519382,-1.09573505757242,0.282293561122148,0.85935960819743,-4.59122646328624
"178","201259_s_at","SYPL1","6856","synaptophysin like 1",-0.319206111794715,8.70348401524617,-0.584234938041487,0.563621133989676,0.893805483350557,-4.61056034458955
"179","201311_s_at","SH3BGRL","6451","SH3 domain binding glutamate rich protein like",-0.385988080693039,10.459256614577,-0.92376132458569,0.363302977331602,0.85935960819743,-4.59890832428055
"180","201337_s_at","VAMP3","9341","vesicle associated membrane protein 3",-0.82666255166048,8.08546341235629,-1.51690550737219,0.140215778612168,0.85935960819743,-4.56799880361989
"181","201369_s_at","ZFP36L2","678","ZFP36 ring finger protein like 2",0.284024904384665,10.5175257531781,0.70066806826772,0.489145224191928,0.85935960819743,-4.60711441433688
"182","201399_s_at","TRAM1","23471","translocation associated membrane protein 1",-0.544373357017532,10.189967478084,-1.10806562379331,0.277022222352436,0.85935960819743,-4.59063275162559
"183","201444_s_at","ATP6AP2","10159","ATPase H+ transporting accessory protein 2",-0.377130594181585,9.96324070163834,-0.920705431267362,0.364869585512838,0.85935960819743,-4.59903445091325
"184","201464_x_at","JUN","3725","Jun proto-oncogene, AP-1 transcription factor subunit",-0.642257373656145,8.97293197484161,-1.36010188901451,0.184373284453362,0.85935960819743,-4.57732382863171
"185","201476_s_at","RRM1","6240","ribonucleotide reductase catalytic subunit M1",-0.244508495950491,6.98664512787185,-0.522217429169105,0.605521741239784,0.908752079128702,-4.61215250897672
"186","201490_s_at","PPIF","10105","peptidylprolyl isomerase F",-0.628862564676732,7.82099509529808,-1.43953173082572,0.160805545645259,0.85935960819743,-4.5726938176304
"187","201538_s_at","DUSP3","1845","dual specificity phosphatase 3",-0.492765615363562,5.4778598180412,-1.21863277032066,0.232894046334175,0.85935960819743,-4.58506384913041
"188","201551_s_at","LAMP1","3916","lysosomal associated membrane protein 1",-0.47901465370089,8.65820673668651,-0.959240871950479,0.345439469271274,0.85935960819743,-4.59741694504788
"189","201554_x_at","GYG1","2992","glycogenin 1",-0.504864601853976,9.32766099026763,-1.12781998393205,0.268725067012272,0.85935960819743,-4.5896699833488
"190","201559_s_at","CLIC4","25932","chloride intracellular channel 4",-0.45772686880805,5.59809755440713,-0.968367665368651,0.340941134537084,0.85935960819743,-4.59702530533518
"191","201571_s_at","DCTD","1635","dCMP deaminase",-0.241267973496613,7.82464999160925,-0.521493292129955,0.606019566674932,0.908752079128702,-4.61217008641927
"192","201629_s_at","ACP1","52","acid phosphatase 1",-0.22331607194554,8.14185638077878,-0.475497472664883,0.638027224774204,0.908752079128702,-4.61323827231921
"193","201635_s_at","FXR1","8087","FMR1 autosomal homolog 1",-0.114514887267575,8.76279893277844,-0.272793087887283,0.786963126023136,0.941045592479397,-4.61679516546263
"194","201647_s_at","SCARB2","950","scavenger receptor class B member 2",-0.286840920903226,6.1249409079421,-0.597974380841175,0.554541040724071,0.890626519950781,-4.6101845379388
"195","201653_at","CNIH1","10175","cornichon family AMPA receptor auxiliary protein 1",-0.346357227239876,9.88906359874066,-0.779869395658041,0.441844230201529,0.85935960819743,-4.60443750829501
"196","201694_s_at","EGR1","1958","early growth response 1",-0.386908564394544,7.74043969128707,-0.502599551521617,0.619076085020155,0.908752079128702,-4.61262039095938
"197","201718_s_at","EPB41L2","2037","erythrocyte membrane protein band 4.1 like 2",-0.476187624622664,6.35339832790058,-1.12865582947166,0.268378000811385,0.85935960819743,-4.58962893330824
"198","201777_s_at","EFCAB14","9813","EF-hand calcium binding domain 14",-0.313516938368632,7.49931416558622,-0.663710077837374,0.512166160877418,0.869332358773697,-4.60827201095844
"199","201823_s_at","RNF14","9604","ring finger protein 14",-0.264294926749617,7.07074335345908,-0.655941408107069,0.51707990894862,0.872595777244421,-4.60850784270599
"200","201835_s_at","PRKAB1","5564","protein kinase AMP-activated non-catalytic subunit beta 1",-0.376884042133583,7.45303071870531,-0.843136477071643,0.406115848420525,0.85935960819743,-4.60211050915891
"201","201858_s_at","SRGN","5552","serglycin",-0.708490531587175,12.8155333423888,-1.71317959014371,0.0974504841204718,0.85935960819743,-4.55533365535148
"202","201902_s_at","YY1","7528","YY1 transcription factor",-0.26475568238907,6.83483010238283,-0.645708144610055,0.523591569508866,0.872595777244421,-4.60881449603494
"203","201942_s_at","CPD","1362","carboxypeptidase D",-0.798934578597149,6.60152791953814,-1.45092285435021,0.157631087157813,0.85935960819743,-4.57201383572831
"204","201946_s_at","CCT2","10576","chaperonin containing TCP1 subunit 2",-0.101271193559915,8.95811660330036,-0.236244869638224,0.81491851829582,0.95030229838219,-4.61723395521572
"205","201971_s_at","ATP6V1A","523","ATPase H+ transporting V1 subunit A",-0.550706675888316,8.34002143484497,-1.07719095434211,0.290355359763775,0.85935960819743,-4.59210878805121
"206","202008_s_at","NID1","4811","nidogen 1",-0.549015246441519,5.89288597078658,-1.32514999078943,0.195562208214729,0.85935960819743,-4.5792977840115
"207","202101_s_at","RALB","5899","RAS like proto-oncogene B",-0.456532494397222,7.77166995853933,-0.998595231422733,0.326326017948462,0.85935960819743,-4.59570508284666
"208","202129_s_at","RIOK3","8780","RIO kinase 3",-0.532513003722357,8.67129694194733,-1.13141978242403,0.267232639689191,0.85935960819743,-4.58949300954496
"209","202195_s_at","TMED5","50999","transmembrane p24 trafficking protein 5",-0.274022888127938,7.09001473041668,-0.682923596926482,0.500124388923681,0.86300886573596,-4.60767754460224
"210","202203_s_at","AMFR","267","autocrine motility factor receptor",0.647876407693967,6.06103604460518,1.21091822441033,0.23579216321746,0.85935960819743,-4.58546644740995
"211","202206_at","ARL4C","10123","ADP ribosylation factor like GTPase 4C",-0.15757266561617,9.94978913847015,-0.38609325741524,0.702271515129125,0.920928257949676,-4.61504003746537
"212","202226_s_at","CRK","1398","CRK proto-oncogene, adaptor protein",-0.170236426914803,7.74393242120353,-0.397626316556835,0.693844134952457,0.919343478812005,-4.61482813211844
"213","202278_s_at","SPTLC1","10558","serine palmitoyltransferase long chain base subunit 1",-0.29734597097163,7.62244986037555,-0.64196607431433,0.525983750533628,0.872595777244421,-4.60892549564999
"214","202430_s_at","PLSCR1","5359","phospholipid scramblase 1",-0.532848676898869,7.76781213389672,-1.31101983969416,0.200231698689796,0.85935960819743,-4.58008451633826
"215","202431_s_at","MYC","4609","MYC proto-oncogene, bHLH transcription factor",-0.035507051948283,10.1604416285556,-0.0816068831415716,0.935525095205229,0.984403104359107,-4.61839588558998
"216","202434_s_at","CYP1B1","1545","cytochrome P450 family 1 subfamily B member 1",-0.538672875613953,5.37982165862729,-1.12362410433749,0.270472215014766,0.85935960819743,-4.58987566781634
"217","202438_x_at","IDS","3423","iduronate 2-sulfatase",-0.428743134702873,5.75267813059859,-0.882278362747252,0.384947417305506,0.85935960819743,-4.60058863819316
"218","202444_s_at","ERLIN1","10613","ER lipid raft associated 1",-0.399764873441175,5.96016211978213,-0.829432710067194,0.41369694237674,0.85935960819743,-4.60262855705638
"219","202464_s_at","PFKFB3","5209","6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3",-0.881731486794737,7.56566777227964,-1.74939961376287,0.0908966315992946,0.85935960819743,-4.55288682269162
"220","202554_s_at","GSTM3","2947","glutathione S-transferase mu 3",0.434485043903629,6.0289442308462,0.926230585796265,0.362040348763619,0.85935960819743,-4.598806139034
"221","202555_s_at","MYLK","4638","myosin light chain kinase",-0.605727583873439,7.79217426635888,-1.32514750442846,0.195563022410603,0.85935960819743,-4.57929792302159
"222","202558_s_at","HSPA13","6782","heat shock protein family A (Hsp70) member 13",-0.167732554061793,6.81333017311668,-0.371858048646051,0.712726681915398,0.922674176325622,-4.61529316138805
"223","202593_s_at","GDE1","51573","glycerophosphodiester phosphodiesterase 1",-0.67312023974533,7.9637571693737,-1.28967199287468,0.207448249166509,0.85935960819743,-4.58126061681987
"224","202647_s_at","NRAS","4893","NRAS proto-oncogene, GTPase",-0.2832383640227,7.4287429846597,-0.64933090334482,0.521281270106026,0.872595777244421,-4.60870645534983
"225","202654_x_at","MARCHF7","64844","membrane associated ring-CH-type finger 7",-0.315144711802709,8.79596395507807,-0.655213330313015,0.517541738468875,0.872595777244421,-4.608529810739
"226","202687_s_at","TNFSF10","8743","TNF superfamily member 10",-0.441632209525441,9.49715293893864,-1.09407484784747,0.283008739027817,0.85935960819743,-4.59130597416816
"227","202708_s_at","H2BC21","8349","H2B clustered histone 21",-0.580969025360801,8.60270700627671,-1.29954125065331,0.204087651200807,0.85935960819743,-4.58071877560366
"228","202732_at","PKIG","11142","cAMP-dependent protein kinase inhibitor gamma",0.54547461595212,7.13823820506608,1.34443208980058,0.189326358908217,0.85935960819743,-4.57821368661161
"229","202742_s_at","PRKACB","5567","protein kinase cAMP-activated catalytic subunit beta",-0.183497701621445,9.28312150332039,-0.437062822826223,0.665332804128409,0.908752079128702,-4.6140575057197
"230","202768_at","FOSB","2354","FosB proto-oncogene, AP-1 transcription factor subunit",-0.063753227491965,7.50944063173401,-0.0909246968094105,0.928183289263413,0.982890677188816,-4.61835782081464
"231","202784_s_at","NNT","23530","nicotinamide nucleotide transhydrogenase",-0.385669647669283,7.47324370065874,-0.893681321352414,0.37891646201482,0.85935960819743,-4.60013361946179
"232","202859_x_at","CXCL8","3576","C-X-C motif chemokine ligand 8",-1.70096195703612,6.88649062066134,-2.42452099256678,0.0218531600411432,0.85935960819743,-4.50249511893673
"233","202874_s_at","ATP6V1C1","528","ATPase H+ transporting V1 subunit C1",-0.377342290940174,7.71720070165053,-0.843293861281518,0.406029291652205,0.85935960819743,-4.60210451482425
"234","202877_s_at","CD93","22918","CD93 molecule",-0.28483143574185,9.27306313122691,-0.67776847676994,0.503339684758164,0.863195359492563,-4.6078386074009
"235","202902_s_at","CTSS","1520","cathepsin S",-0.554098792383254,12.8855031008623,-1.27383360316018,0.212929504485679,0.85935960819743,-4.58212337655355
"236","202912_at","ADM","133","adrenomedullin",-1.32423891264644,7.63968559330266,-2.01538656577728,0.0533028798833452,0.85935960819743,-4.53400756740311
"237","203032_s_at","FH","2271","fumarate hydratase",-0.221501992926311,5.10791360589042,-0.532248115445534,0.598645833216253,0.908752079128702,-4.61190661265556
"238","203038_at","PTPRK","5796","protein tyrosine phosphatase receptor type K",0.823056813612136,5.27902919199995,1.89644964718581,0.0679950867252564,0.85935960819743,-4.5426367485949
"239","203041_s_at","LAMP2","3920","lysosomal associated membrane protein 2",-0.666504478995124,8.94144557998362,-1.37619684761672,0.17939155335386,0.85935960819743,-4.57640164461411
"240","203060_s_at","PAPSS2","9060","3'-phosphoadenosine 5'-phosphosulfate synthase 2",-0.333496720471912,6.97690327893937,-0.89007966285035,0.380814711235536,0.85935960819743,-4.60027790371844
"241","203096_s_at","RAPGEF2","9693","Rap guanine nucleotide exchange factor 2",-0.0110075787162405,7.59073920234889,-0.0245808255085065,0.980559220104473,0.999949663831517,-4.61853930284145
"242","203146_s_at","GABBR1","2550","gamma-aminobutyric acid type B receptor subunit 1",0.38274135087525,9.55397842158563,0.933544780141953,0.358317328525347,0.85935960819743,-4.59850203818511
"243","203226_s_at","TSPAN31","6302","tetraspanin 31",-0.192480305141682,7.78221572359448,-0.459249034804857,0.649510668571607,0.908752079128702,-4.61359278922533
"244","203242_s_at","PDLIM5","10611","PDZ and LIM domain 5",-0.40408754740037,6.65255343535927,-0.975940135593366,0.337238987987622,0.85935960819743,-4.59669789697696
"245","203293_s_at","LMAN1","3998","lectin, mannose binding 1",-0.330499072926152,5.92732890082238,-0.819502362432718,0.419245284689106,0.85935960819743,-4.60299913606717
"246","203357_s_at","CAPN7","23473","calpain 7",-0.340165095478332,7.33409910389576,-0.773914219731277,0.445302341755095,0.85935960819743,-4.60464798325751
"247","203377_s_at","CDC40","51362","cell division cycle 40",-0.210635632851541,6.84141239453496,-0.551540593297623,0.585526962013212,0.907116385765084,-4.61142103222567
"248","203428_s_at","ASF1A","25842","anti-silencing function 1A histone chaperone",0.228015520729059,7.93547592599066,0.530915048512074,0.599557482866118,0.908752079128702,-4.61193955138674
"249","203561_at","FCGR2A","2212","Fc fragment of IgG receptor IIa",-0.627010111695204,9.8951826623679,-1.62425197983468,0.115242278876329,0.85935960819743,-4.56120028667481
"250","203574_at","NFIL3","4783","nuclear factor, interleukin 3 regulated",-1.30738248821829,7.86311951658208,-2.52981717504496,0.0171582406825899,0.85935960819743,-4.49403616668305
"251","203676_at","GNS","2799","glucosamine (N-acetyl)-6-sulfatase",-0.617682783222514,8.09818148719287,-0.991583746082115,0.329677352384316,0.85935960819743,-4.59601446784727
"252","203680_at","PRKAR2B","5577","protein kinase cAMP-dependent type II regulatory subunit beta",-0.683726572947441,10.0148706068664,-1.48662260061574,0.148005305383618,0.85935960819743,-4.56985749368778
"253","203718_at","PNPLA6","10908","patatin like phospholipase domain containing 6",0.0445010418452529,9.49984101218923,0.114459764551885,0.909669366187382,0.977627589915362,-4.61824339379246
"254","203771_s_at","BLVRA","644","biliverdin reductase A",-0.471034179793075,7.6976962006065,-0.85547367525081,0.399365968810762,0.85935960819743,-4.60163755020619
"255","203815_at","GSTT1","2952","glutathione S-transferase theta 1",-0.0783133400955212,5.57265606573838,-0.190241131697921,0.850457765333608,0.957954104799713,-4.6176972969461
"256","203821_at","HBEGF","1839","heparin binding EGF like growth factor",-1.24270181519664,6.94429897168522,-2.2473536409703,0.0324683809724403,0.85935960819743,-4.51644188761521
"257","203834_s_at","TGOLN2","10618","trans-golgi network protein 2",-0.501633880088121,8.5440668174514,-1.05705315994884,0.299293237429746,0.85935960819743,-4.59305245073053
"258","203887_s_at","THBD","7056","thrombomodulin",-0.765584074472186,6.41527625436033,-1.72876568654771,0.094583004539478,0.85935960819743,-4.55428469735805
"259","203922_s_at","CYBB","1536","cytochrome b-245 beta chain",-0.444573896012784,10.1950317521944,-1.0665947402202,0.295034508700577,0.85935960819743,-4.5926072186568
"260","203940_s_at","VASH1","22846","vasohibin 1",0.148935776830284,7.13358262172832,0.347107357343837,0.731040003004676,0.924776918655569,-4.61571103367071
"261","203990_s_at","KDM6A","7403","lysine demethylase 6A",-0.216132129836284,6.0982009055291,-0.590162878333407,0.559694245704146,0.893728398922995,-4.61039922236449
"262","204007_at","FCGR3B","2215","Fc fragment of IgG receptor IIIb",-0.573584186089022,8.26266010438681,-1.19985248900126,0.239995994909621,0.85935960819743,-4.5860403136301
"263","204059_s_at","ME1","4199","malic enzyme 1",-0.0990943256392303,5.24897989574749,-0.242518387326798,0.810101155028557,0.94976590773114,-4.61716307877446
"264","204069_at","MEIS1","4211","Meis homeobox 1",-0.801895583032749,6.26815774203733,-1.82899348182375,0.0777967598306655,0.85935960819743,-4.54739963224702
"265","204083_s_at","TPM2","7169","tropomyosin 2",0.385476685411778,6.94670026053492,0.927228825667921,0.361530732830455,0.85935960819743,-4.59876476029724
"266","204103_at","CCL4","6351","C-C motif chemokine ligand 4",-1.18528243812182,8.81629065106729,-2.65085322562756,0.0129204728231004,0.85935960819743,-4.48418908323609
"267","204105_s_at","NRCAM","4897","neuronal cell adhesion molecule",0.500163133875654,5.70462575835338,1.01866316450915,0.316863198721298,0.85935960819743,-4.59480913217536
"268","204115_at","GNG11","2791","G protein subunit gamma 11",-0.865530700976359,10.2087147245289,-1.8198135378062,0.0792201596852394,0.85935960819743,-4.54803999320855
"269","204141_at","TUBB2A","7280","tubulin beta 2A class IIa",-0.287150507952483,6.14285223673964,-0.48982935749978,0.627973521223451,0.908752079128702,-4.61291565785255
"270","204150_at","STAB1","23166","stabilin 1",0.20768980453968,9.64837972011997,0.472029924663472,0.640470348616089,0.908752079128702,-4.61331493275094
"271","204152_s_at","MFNG","4242","MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase",-0.332175365582053,8.34265892211998,-0.673092601045489,0.50626598627952,0.864084488446571,-4.60798370628584
"272","204158_s_at","TCIRG1","10312","T cell immune regulator 1, ATPase H+ transporting V0 subunit a3",0.134010302365988,11.1984915492521,0.343693655396301,0.733578846092727,0.924776918655569,-4.6157664481325
"273","204160_s_at","ENPP4","22875","ectonucleotide pyrophosphatase/phosphodiesterase 4",-0.517280874159358,7.26761923673858,-1.20601425277087,0.237648349732349,0.85935960819743,-4.58572129368744
"274","204187_at","GMPR","2766","guanosine monophosphate reductase",-0.688078745180843,6.70937602750445,-1.6970445413148,0.100495661284606,0.85935960819743,-4.55641317142084
"275","204222_s_at","GLIPR1","11010","GLI pathogenesis related 1",-0.537336976022869,10.4605697751785,-1.31387643237965,0.199280851063367,0.85935960819743,-4.57992599707359
"276","204240_s_at","SMC2","10592","structural maintenance of chromosomes 2",0.384161701081969,5.35094858287499,0.921657088656603,0.364381241198828,0.85935960819743,-4.59899521269985
"277","204312_x_at","CREB1","1385","cAMP responsive element binding protein 1",-0.28440351075516,8.14998683153631,-0.68848176850744,0.496670597786399,0.85935960819743,-4.60750260762631
"278","204427_s_at","TMED2","10959","transmembrane p24 trafficking protein 2",-0.334773418719291,8.2998376317932,-0.542402544270136,0.591723313046149,0.90826706909516,-4.61165310125931
"279","204439_at","IFI44L","10964","interferon induced protein 44 like",-0.259208676237456,8.68687530596756,-0.362058375961692,0.719957458414913,0.922674176325622,-4.61546199173272
"280","204493_at","BID","637","BH3 interacting domain death agonist",-0.154924451186304,8.99611310092092,-0.405347423638535,0.688224321048934,0.915817338408037,-4.61468285614959
"281","204560_at","FKBP5","2289","FKBP prolyl isomerase 5",-0.141421850958176,7.83579512698056,-0.315042022563554,0.755006156758899,0.930588983912131,-4.61621027898813
"282","204627_s_at","ITGB3","3690","integrin subunit beta 3",-0.801239824952205,8.22601030158002,-1.53495339827513,0.135733480563915,0.85935960819743,-4.56687841808568
"283","204748_at","PTGS2","5743","prostaglandin-endoperoxide synthase 2",-1.14751285260758,5.97823281340979,-1.6773324951998,0.10432388136242,0.85935960819743,-4.55772306550617
"284","204749_at","NAP1L3","4675","nucleosome assembly protein 1 like 3",0.0089753531195953,5.43651271762469,0.0192447278807458,0.984778883539711,0.999949663831517,-4.61854484268931
"285","204770_at","TAP2","6891","transporter 2, ATP binding cassette subfamily B member",-0.415875094469233,7.36705068625095,-0.926304545118974,0.362002575209049,0.85935960819743,-4.59880307464994
"286","204787_at","VSIG4","11326","V-set and immunoglobulin domain containing 4",-0.00321910243284407,6.03244199146917,-0.00845103917172279,0.993315525987871,0.999949663831517,-4.61855192439408
"287","204794_at","DUSP2","1844","dual specificity phosphatase 2",-0.475404847240523,7.8119692537483,-0.91715884965543,0.366693308220211,0.85935960819743,-4.59918036446839
"288","204834_at","FGL2","10875","fibrinogen like 2",-0.54370045446116,11.1112328451729,-1.27595716666198,0.212188264795158,0.85935960819743,-4.58200818876419
"289","204838_s_at","MLH3","27030","mutL homolog 3",-0.372284463805974,8.75726574373604,-0.766616085649065,0.449562374038294,0.85935960819743,-4.60490389724902
"290","204864_s_at","IL6ST","3572","interleukin 6 signal transducer",-0.317228463625691,6.02826835001254,-0.623944010144527,0.537586523563318,0.877826272218754,-4.60945152922761
"291","204896_s_at","PTGER4","5734","prostaglandin E receptor 4",-0.546296080627414,7.02057790046882,-1.17787173472763,0.248510861454876,0.85935960819743,-4.58716748599591
"292","205005_s_at","NMT2","9397","N-myristoyltransferase 2",0.369349241005111,7.1177761728975,0.90265199954894,0.374215184361457,0.85935960819743,-4.59977198652862
"293","205018_s_at","MBNL2","10150","muscleblind like splicing regulator 2",-0.292018922957539,5.48015142575636,-0.695285504118304,0.492461110639702,0.85935960819743,-4.60728666085819
"294","205026_at","STAT5B","6777","signal transducer and activator of transcription 5B",-0.464403137196034,7.23217681808222,-1.0529104242335,0.301155663407283,0.85935960819743,-4.59324469719434
"295","205053_at","PRIM1","5557","DNA primase subunit 1",0.148410243056625,7.34205050596349,0.368083154012258,0.715508847811527,0.922674176325622,-4.61535871999357
"296","205118_at","FPR1","2357","formyl peptide receptor 1",-0.35400198004981,5.94799147786839,-0.795283785941849,0.432968753038385,0.85935960819743,-4.60388583823255
"297","205158_at","RNASE4","6038","ribonuclease A family member 4",-0.934015145372409,5.53504927179114,-1.68688098919148,0.102454524674685,0.85935960819743,-4.55708979084581
"298","205230_at","RPH3A","22895","rabphilin 3A",-0.0320891308004114,6.63367200219259,-0.0674036190158347,0.94672720087824,0.98866857097791,-4.61844600439117
"299","205241_at","SCO2","9997","synthesis of cytochrome C oxidase 2",-0.379605033528104,10.637728301616,-0.892054869291078,0.379772921068078,0.85935960819743,-4.60019884049977
"300","205249_at","EGR2","1959","early growth response 2",-0.414214343632159,5.41983045384388,-0.718056899135853,0.478519978363015,0.85935960819743,-4.60654948837102
"301","205267_at","POU2AF1","5450","POU class 2 homeobox associating factor 1",1.01925849109746,9.81746018404071,2.56631438675932,0.0157613698308718,0.85935960819743,-4.49107954369329
"302","205291_at","IL2RB","3560","interleukin 2 receptor subunit beta",-0.199842604870264,10.9355371234544,-0.472263865518016,0.64030539181092,0.908752079128702,-4.61330977791174
"303","205321_at","EIF2S3","1968","eukaryotic translation initiation factor 2 subunit gamma",-0.190814946728461,9.12404750047051,-0.392136378660486,0.697850825405182,0.920928257949676,-4.61492976439541
"304","205442_at","MFAP3L","9848","microfibril associated protein 3 like",-0.722457633314955,8.02332921837714,-1.37971443385752,0.17831693912008,0.85935960819743,-4.57619900315454
"305","205461_at","RAB35","11021","RAB35, member RAS oncogene family",-0.00791660262176475,6.1160722201843,-0.017624243306449,0.986060419996069,0.999949663831517,-4.61854625801672
"306","205463_s_at","PDGFA","5154","platelet derived growth factor subunit A",-0.585940656252328,5.64143695980423,-1.37556137710734,0.179586227578078,0.85935960819743,-4.57643821105777
"307","205488_at","GZMA","3001","granzyme A",-0.593399852947444,10.5381457732271,-1.25324638686561,0.22021785525532,0.85935960819743,-4.583232188083
"308","205495_s_at","GNLY","10578","granulysin",-0.308715821321917,11.7021546305993,-0.676663028904995,0.504030656784138,0.863195359492563,-4.60787299609294
"309","205544_s_at","CR2","1380","complement C3d receptor 2",1.25143432548706,6.71516939769197,2.65542083001931,0.0127814489849541,0.85935960819743,-4.48381526726099
"310","205547_s_at","TAGLN","6876","transgelin",0.748039035701629,8.31020965125844,1.449155934743,0.158120189210618,0.85935960819743,-4.57211956807788
"311","205552_s_at","OAS1","4938","2'-5'-oligoadenylate synthetase 1",-0.617731484399986,8.86693777952315,-1.34839500177817,0.188064065656885,0.85935960819743,-4.57798938702907
"312","205554_s_at","DNASE1L3","1776","deoxyribonuclease 1 like 3",0.339599300367681,6.59657845257672,0.823416298233588,0.417052985348568,0.85935960819743,-4.60285356130616
"313","205624_at","CPA3","1359","carboxypeptidase A3",-0.123514892540812,5.15865055182633,-0.277634808620551,0.783280441531467,0.939004053121652,-4.61673235573845
"314","205681_at","BCL2A1","597","BCL2 related protein A1",-0.787428468390917,9.47201313620746,-1.74529429728271,0.0916202253849429,0.85935960819743,-4.55316577045506
"315","205732_s_at","NCOA2","10499","nuclear receptor coactivator 2",-0.653012619459082,5.23069319279186,-1.15239565878425,0.258655637921003,0.85935960819743,-4.58845247355451
"316","205826_at","MYOM2","9172","myomesin 2",-0.715885104663983,7.53387401061766,-0.86818340537052,0.392487049579159,0.85935960819743,-4.60114382784457
"317","205844_at","VNN1","8876","vanin 1",-0.123449124384292,7.1583318933957,-0.247008701270791,0.806657727002297,0.94976590773114,-4.61711121707595
"318","205884_at","ITGA4","3676","integrin subunit alpha 4",-0.869519554655469,8.75943637722558,-1.55330752221642,0.131295309519535,0.85935960819743,-4.56572948084294
"319","205898_at","CX3CR1","1524","C-X3-C motif chemokine receptor 1",-0.523355757650183,12.1934999505972,-1.17141654627667,0.251053246612446,0.85935960819743,-4.58749526550374
"320","205920_at","SLC6A6","6533","solute carrier family 6 member 6",-0.570483884128719,5.71271201876033,-1.17443154277771,0.249863416882339,0.85935960819743,-4.58734235497485
"321","205922_at","VNN2","8875","vanin 2",-0.524016194578962,9.41060314308558,-1.22372606156211,0.230995284513204,0.85935960819743,-4.58479691437364
"322","205960_at","PDK4","5166","pyruvate dehydrogenase kinase 4",-0.677086224856178,6.4273933567211,-1.35981609132852,0.184462709741643,0.85935960819743,-4.57734012913303
"323","206028_s_at","MERTK","10461","MER proto-oncogene, tyrosine kinase",-0.0851292478918246,6.54317949885287,-0.177952352162944,0.860008953850159,0.959460666548789,-4.6178042379826
"324","206082_at","HCP5","10866","HLA complex P5",0.478011154771554,8.31592894387485,1.12426260674691,0.270205817397095,0.85935960819743,-4.58984440934826
"325","206099_at","PRKCH","5583","protein kinase C eta",-0.474525844739958,9.06122371821044,-1.10730579553042,0.277344995322918,0.85935960819743,-4.59066949852735
"326","206108_s_at","SRSF6","6431","serine and arginine rich splicing factor 6",-0.391017707470159,7.28595832289445,-0.813092537807177,0.422850975434186,0.85935960819743,-4.60323617781775
"327","206113_s_at","RAB5A","5868","RAB5A, member RAS oncogene family",-0.241695233069623,7.62397283872803,-0.537164708221571,0.595289240916391,0.90826706909516,-4.61178444197643
"328","206126_at","CXCR5","643","C-X-C motif chemokine receptor 5",0.697805899238408,6.36790712026078,1.62206090694603,0.115712598378637,0.85935960819743,-4.56134222077085
"329","206169_x_at","ZC3H7B","23264","zinc finger CCCH-type containing 7B",0.210552068288406,7.72618646574051,0.482308931278351,0.633240140627478,0.908752079128702,-4.61308610159345
"330","206207_at","CLC","1178","Charcot-Leyden crystal galectin",-0.237369384405423,7.35861298910187,-0.330666913782693,0.743295107582502,0.925214058511223,-4.61597295591942
